,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,original_language,prod1,country,budget,runtime,rating,lead_actor,lead_actress,director1
3254,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,en,United Artists,US,0,134.0,3.3404255319148937,Brian Donlevy,Anna Lee,Fritz Lang
3255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,de,Renn Productions,FR,0,118.0,3.306451612903226,John Malkovich,Agnès Soral,Volker Schlöndorff
3256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,en,Stanley Kramer Productions,US,0,134.0,3.758649093904448,Gregory Peck,Ava Gardner,Stanley Kramer
3257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,PRC,US,0,72.0,2.9857142857142858,John Ireland,Sheila Ryan,Anthony Mann
3258,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,en,,,0,93.0,3.0714285714285716,Bob Neuwirth,Molly Gross,Kristine Peterson
3259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,British Lion Films,GB,0,80.0,3.2222222222222223,Paul Robeson,Elisabeth Welch,J. Elder Wills
3260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,0.0,2.7142857142857144,Paul Robeson,Elisabeth Welch,J. Elder Wills
3261,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Palladium Productions,US,0,104.0,3.7978838849701573,Walter Matthau,Doris Roberts,Joseph Sargent
3262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,TriStar Pictures,US,0,107.0,2.6171641791044777,Tom Hanks,Rita Wilson,Nicholas Meyer
3263,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,en,Camelot Productions,US,40000000,189.0,3.651879271070615,Kevin Costner,Laurie Metcalf,Oliver Stone
3264,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,TriStar Pictures,US,0,94.0,2.7313043478260868,John Candy,Annie Potts,Paul Flaherty
3265,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,0,110.0,2.698706099815157,John Lithgow,Melinda Dillon,William Dear
3266,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,TriStar Pictures,US,0,102.0,2.4885496183206106,Michael Schoeffling,,Stuart Rosenberg
3267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,HandMade Films,GB,17000000,97.0,1.5655737704918034,Sean Penn,Madonna,Jim Goddard
3268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,The Guber-Peters Company,US,0,92.0,2.2097661623108666,John McMartin,Madonna,James Foley
3269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Orion Pictures,US,0,99.0,2.2147406733393993,Ed Begley Jr.,Meryl Streep,Susan Seidelman
3270,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,en,De Laurentiis Entertainment Group (DEG),US,0,105.0,2.3857758620689653,Michael E. Knight,Phoebe Cates,Tom McLoughlin
3271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Permut Presentations,US,18000000,95.0,2.6598062953995156,Bruce Willis,Kim Basinger,Blake Edwards
3272,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,TriStar Pictures,US,12000000,83.0,2.633211678832117,Jeff Bridges,Kim Basinger,Robert Benton
3273,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Incorporated Television Company,US,0,97.0,3.6131213221484915,Jim Henson,Madeline Kahn,James Frawley
3274,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Incorporated Television Company (ITC),GB,0,95.0,3.601675107128944,Jim Henson,Diana Rigg,Jim Henson
3275,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,en,TriStar Pictures,GB,8000000,94.0,3.4486404833836857,Jim Henson,Frances Bergen,Frank Oz
3276,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,en,Warner Bros.,US,0,88.0,3.057069846678024,Waylon Jennings,Sandra Bernhard,Ken Kwapis
3277,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,en,Universal Studios,US,0,72.0,2.7478386167146973,John Goodman,Rhea Perlman,Simon Wells
3278,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,en,Touchstone Pictures,US,0,95.0,2.2230392156862746,William Katt,Sean Young,Bill L. Norton
3279,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,British Lion Film Corporation,GB,0,97.0,3.4477611940298507,Ben Kingsley,Glenda Jackson,John Irvin
3280,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,ITC Entertainment,GB,0,115.0,2.5639810426540284,M. Emmet Walsh,Anne Archer,Jerry Jameson
3281,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,1805000,98.0,3.3341766329346827,Robert Wagner,Clifton Webb,Jean Negulesco
3282,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,en,The Rank Organisation,GB,1680000,123.0,3.824238578680203,Kenneth More,Honor Blackman,Roy Ward Baker
3283,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,en,Warner Bros.,US,0,117.0,3.6905286343612334,Gregory Peck,Virginia Mayo,Raoul Walsh
3284,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,fr,Eurimages,FR,0,94.0,2.5961538461538463,Benoît Poelvoorde,Dominique Baeyens,Benoît Mariage
3285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Jersey Films,US,52000000,131.0,3.5817736530033515,Aaron Eckhart,Julia Roberts,Steven Soderbergh
3286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,New Line Cinema,US,23000000,98.0,3.109381603042682,Devon Sawa,Ali Larter,James Wong
3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,101.0,3.5,Russell Dykstra,Jeanie Drynan,Christina Andreef
3288,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,en,Channel Four Films,GB,0,82.0,3.0,Vas Blackwood,Caroline Chikezie,Julian Henriques
3289,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Renn Productions,FR,0,94.0,3.471189591078067,Tchéky Karyo,,Jean-Jacques Annaud
3290,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,en,United Artists,US,0,111.0,2.9722222222222223,Brian Donlevy,Ella Raines,Arthur Lubin
3291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,0,102.0,3.26953125,William Holden,Jennifer Jones,Henry King
3292,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,ru,Mosfilm,RU,0,106.0,4.004103967168263,Oleg Yankovskiy,Margarita Terekhova,Andrei Tarkovsky
3293,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Hecht-Lancaster Productions,US,1850000,105.0,3.614503816793893,Burt Lancaster,Eva Bartok,Robert Siodmak
3294,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Pathé Entertainment,US,16000000,130.0,3.585311305100642,Harvey Keitel,Susan Sarandon,Ridley Scott
3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,112.0,3.509259259259259,Michael York,Angela Lansbury,Harold Prince
3296,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,en,Columbia Pictures Corporation,US,0,119.0,3.6307266982622433,Al Pacino,Christine Lahti,Norman Jewison
3297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,2700000,109.0,3.791233917222136,John Belushi,Verna Bloom,John Landis
3298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,40 Acres & A Mule Filmworks,US,0,84.0,3.407388663967611,Tommy Redmond Hicks,Raye Dowell,Spike Lee
3299,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Columbia Pictures,US,0,121.0,2.8983739837398375,Samuel L. Jackson,Tisha Campbell-Martin,Spike Lee
3300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,6500000,120.0,3.8314575126617894,Danny Aiello,Ruby Dee,Spike Lee
3301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Universal Pictures,US,10000000,129.0,3.2896907216494844,Denzel Washington,Joie Lee,Spike Lee
3302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Universal Pictures,US,14000000,132.0,3.1753635585970916,Spike Lee,Annabella Sciorra,Spike Lee
3303,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Universal Pictures,US,0,93.0,3.2718832891246685,Clint Eastwood,Susan Clark,Don Siegel
3304,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Metro-Goldwyn-Mayer (MGM),US,0,121.0,3.06973293768546,Jon Voight,Faye Dunaway,Franco Zeffirelli
3305,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Channel Four Films,GB,500000,5.0,4.100769512641993,,,
3306,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Paramount Pictures,US,3000000,93.0,3.1891447368421053,Charles Bronson,Hope Lange,Michael Winner
3307,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Cannon Films,US,2000000,88.0,2.4359464627151053,Charles Bronson,Jill Ireland,Michael Winner
3308,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Cannon Group,US,9000000,92.0,2.2587268993839835,Charles Bronson,Deborah Raffin,Michael Winner
3309,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Cannon Group,US,0,99.0,1.9242424242424243,Charles Bronson,Kay Lenz,J. Lee Thompson
3310,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,21st Century Film Corporation,CA,5000000,95.0,1.9197530864197532,Charles Bronson,Lesley-Anne Down,Allan A. Goldstein
3311,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,en,Paramount Pictures,US,927262,107.0,4.202603887997147,Fred MacMurray,Barbara Stanwyck,Billy Wilder
3312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,0,111.0,2.800711743772242,Campbell Scott,Julia Roberts,Joel Schumacher
3313,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,en,Universal Pictures,US,6000000,91.0,1.6525974025974026,Vanilla Ice,Kristin Minter,David Kellogg
3314,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,en,New Line Cinema,HK,13500000,93.0,2.8455998594765504,Elias Koteas,Judith Hoag,Steve Barron
3315,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,en,New Line Cinema,HK,25000000,88.0,2.5334215751158173,David Warner,Paige Turco,Michael Pressman
3316,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,en,New Line Cinema,HK,21000000,96.0,2.20695067264574,Stuart Wilson,Paige Turco,Stuart Gillard
3317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,United Artists,US,4200000,114.0,3.2029077117572693,Patrick Swayze,Lea Thompson,John Milius
3318,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Delphi V Productions,US,8700000,109.0,2.4241573033707864,Stephen Lang,Lauren Holly,Paul Michael Glaser
3319,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,US,0,97.0,2.4015151515151514,Mike Norris,,Renny Harlin
3320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Cannon Films,US,1500000,92.0,3.1812710640346653,Jean-Claude Van Damme,Leah Ayres,Newt Arnold
3321,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,en,Columbia Pictures Corporation,US,7000000,104.0,3.162440570522979,Tommy Lee Jones,Faye Dunaway,Irvin Kershner
3322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Hollywood Pictures,US,0,128.0,3.524137931034483,Jerry Lewis,Ruta Lee,Peter Chelsom
3323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Metro-Goldwyn-Mayer (MGM),US,0,138.0,3.7064343163538873,Walter Connolly,Luise Rainer,Sidney Franklin
3324,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,en,Silver Screen Partners III,US,13000000,121.0,3.6670547585067226,Robin Williams,,Barry Levinson
3325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Touchstone Pictures,US,0,104.0,3.0122699386503067,Liam Neeson,Diane Keaton,Leonard Nimoy
3326,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,en,Warner Bros.,US,0,103.0,3.3400459418070443,Jack Lemmon,Ann-Margret,Donald Petrie
3327,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Stanley Kramer Productions,US,4000000,108.0,3.8422053231939164,Spencer Tracy,Katharine Hepburn,Stanley Kramer
3328,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Silver Pictures,US,25000000,115.0,3.0224161872644317,Jet Li,Aaliyah,Andrzej Bartkowiak
3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Fox 2000 Pictures,US,0,96.0,2.5947761194029852,Chris Klein,Leelee Sobieski,Mark Piznarski
3330,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Columbia Pictures Corporation,US,15000000,94.0,2.7645011600928076,Shane West,Jodi Lyn O'Keefe,David Raynr
3331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,en,,,0,105.0,2.9074074074074074,Aidan Gillen,Emmanuelle Seigner,Mark Hanlon
3332,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,fa,Varahonar Company,IR,0,90.0,3.8729603729603728,,,
3333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Egg Pictures,CA,8500000,105.0,3.1476345840130504,Billy Crudup,Jennifer Connelly,Keith Gordon
3334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,de,Twentieth Century Fox Film Corporation,ES,0,113.0,2.6,Christopher Rydell,Sharon Stone,Javier Elorrieta
3335,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,en,,GB,0,84.0,2.737163814180929,Gabriel Byrne,Natasha Richardson,Ken Russell
3336,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,en,Woolner Brothers Pictures Inc.,US,0,86.0,2.25,John Carradine,Joi Lansing,Jean Yarbrough
3337,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Two Arts Ltd.,GB,250000,92.0,3.500470809792844,James Aubrey,,Peter Brook
3338,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,United Artists,US,1,87.0,4.096995622761639,Charlie Chaplin,Paulette Goddard,Charlie Chaplin
3339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,90.0,1.9144736842105263,Corey Feldman,Demetra Hampton,Rafal Zielinski
3340,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,en,Japan America Picture Company,JP,55000000,112.0,2.2663551401869158,Tim Matheson,Annabel Schofield,Richard C. Sarafian
3341,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Blake Edwards,US,0,102.0,2.7758620689655173,Jack Lemmon,Julie Andrews,Blake Edwards
3342,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,en,Universal Pictures,US,0,104.0,3.463135593220339,Robert Downey Jr.,Kyra Sedgwick,Ron Underwood
3343,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,en,Paramount Pictures,US,2500000,112.0,3.9508443908323283,Paul Newman,Patricia Neal,Martin Ritt
3344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,2000000,134.0,4.085392521320796,Paul Newman,Piper Laurie,Robert Rossen
3345,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,en,Stanley Kramer Productions,US,0,128.0,4.065651760228354,Spencer Tracy,Hope Summers,Stanley Kramer
3346,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ru,Daiei Studios,RU,4000000,144.0,4.057420494699647,Yuriy Solomin,Svetlana Danilchenko,Akira Kurosawa
3347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,en,Columbia Pictures Corporation,US,20000000,135.0,3.7725286224301366,Richard Dreyfuss,Teri Garr,Steven Spielberg
3348,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,en,Vulcan Productions Inc.,GB,0,76.0,3.1470588235294117,Christopher Lee,Patricia Jessel,John Llewellyn Moxey
3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,,FR,0,116.0,3.5256410256410255,Rufus,Myriam Boyer,Alain Tanner
3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,en,Orion Pictures,US,0,91.0,3.015625,Jim Belushi,Kylie Travis,Louis Morneau
3351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Paramount Pictures,US,0,122.0,3.9018072289156627,Montgomery Clift,Elizabeth Taylor,George Stevens
3352,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,en,TriStar Pictures,US,25000000,113.0,3.677532511978097,Tim Robbins,Elizabeth Peña,Adrian Lyne
3353,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Monarchy Enterprises B.V.,US,0,90.0,3.392425206874602,Anthony LaPaglia,Debi Mazar,Allan Moyle
3354,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,en,Columbia Pictures Corporation,US,6500000,108.0,3.246359793330202,Lou Diamond Phillips,Danielle von Zerneck,Luis Valdez
3355,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,20000000,121.0,3.56414676188131,Matthew Broderick,Michelle Pfeiffer,Richard Donner
3356,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,6000000,108.0,3.427121771217712,Corey Haim,Winona Ryder,David Seltzer
3357,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,en,Buena Vista,GB,30000000,113.0,3.814945754844281,John Cusack,Iben Hjejle,Stephen Frears
3358,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,DreamWorks SKG,US,95000000,89.0,3.2769861061631635,Kenneth Branagh,Rosie Perez,Don Michael Paul
3359,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Universal Pictures,CA,15000000,106.0,2.7777777777777777,Joshua Jackson,Leslie Bibb,Rob Cohen
3360,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,,,0,85.0,2.5555555555555554,Barry Primus,Mimsy Farmer,Armando Crispino
3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,Danziger Productions Ltd.,GB,0,77.0,2.4603174603174605,John Laurie,Patricia Laffan,David MacDonald
3362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,en,Paramount Pictures,US,4653000,120.0,3.6382405745062836,John Wayne,Charlene Holt,Howard Hawks
3363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,en,Clarke-King Enterprises,US,0,74.0,2.091549295774648,Patrick Whyte,Nan Peterson,Robert Clarke
3364,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,en,Amblin Entertainment,US,70000000,144.0,3.2084663763909047,Robin Williams,Julia Roberts,Steven Spielberg
3365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,Granada Films,ES,300000,90.0,2.878980891719745,Christopher Lee,Silvia Tortosa,Eugenio Martín
3366,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Marimark,US,0,97.0,2.7081447963800906,Sam J. Jones,Diana Bellamy,David Beaird
3367,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Feature Productions,US,0,68.0,3.2771084337349397,Rudolph Valentino,,George Fitzmaurice
3368,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,it,Compagnia Cinematografica Champion,IT,0,97.0,2.923076923076923,Luc Merenda,Suzy Kendall,Sergio Martino
3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,en,Paramount Pictures,US,0,128.0,3.637655860349127,John Wayne,Kim Darby,Henry Hathaway
3370,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,New Line Cinema,US,0,96.0,3.158333333333333,John Doe,Lin Shaye,Abbe Wool
3371,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,en,Universal Pictures,GB,0,122.0,3.242914979757085,Geoffrey Bayldon,Shirley MacLaine,John Schlesinger
3372,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,0,98.0,3.0985576923076925,Jason Robards,Marsha Mason,Herbert Ross
3373,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Columbia Pictures,GB,2300000,121.0,3.891871848116286,Brad Davis,Irene Miracle,Alan Parker
3374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Columbia Pictures,US,20000000,107.0,3.7557171562529903,James Caan,Kathy Bates,Rob Reiner
3375,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Columbia Pictures,,43000000,119.0,2.639920424403183,Billy Crystal,Julie Warner,Billy Crystal
3376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Columbia Pictures,US,13000000,107.0,3.474120082815735,James Garner,Sally Field,Martin Ritt
3377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Columbia Pictures Corporation,US,0,114.0,3.390284757118928,Michael Keaton,Nicole Kidman,Bruce Joel Rubin
3378,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,ru,Mosfilm,RU,0,167.0,3.8323353293413174,Donatas Banionis,Olga Barnet,Andrei Tarkovsky
3379,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,United Artists,US,3800000,121.0,4.009896940945526,William Holden,Faye Dunaway,Sidney Lumet
3380,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Orion Pictures,US,15000000,114.0,3.771080139372822,Kevin Costner,Sean Young,Roger Donaldson
3381,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Paramount Pictures,US,0,119.0,3.2435549525101766,Nick Nolte,Dayle Haddon,Ted Kotcheff
3382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Paramount Pictures,US,0,106.0,3.8976134354743666,Jack Lemmon,Monica Evans,Gene Saks
3383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,en,Warner Bros.,US,3700000,135.0,3.9305479452054795,Clint Eastwood,Sondra Locke,Clint Eastwood
3384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Bigel / Mailer Films,US,10000000,98.0,2.8658256880733943,Robert Downey Jr.,Stacy Edwards,James Toback
3385,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,en,New Line Cinema,US,31000000,118.0,3.5501866445458314,Dennis Quaid,Elizabeth Mitchell,Gregory Hoblit
3386,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Bel Air Entertainment,US,24000000,107.0,2.433628318584071,David Arquette,Rose McGowan,Brian Robbins
3387,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Metro-Goldwyn-Mayer (MGM),US,24000000,115.0,3.5611729019211324,David Duchovny,Minnie Driver,Bonnie Hunt
3388,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,en,Paramount Pictures,US,60000000,128.0,3.303084648493544,Tommy Lee Jones,Anne Archer,William Friedkin
3389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,104.0,3.296511627906977,Ian Holm,Hope Davis,Stanley Tucci
3390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Gaumont,FR,0,104.0,3.1517189835575485,David Roberts,Rachel Griffiths,Pip Karmel
3391,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,en,Julian Blaustein Productions,US,0,106.0,3.663376110562685,James Stewart,Kim Novak,Richard Quine
3392,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,en,Chadwick Pictures Corporation,US,0,68.0,2.9166666666666665,Lionel Barrymore,Laura La Varnie,James Young
3393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Kintop Pictures,FR,5000000,122.0,2.9346153846153844,Bill Pullman,Andie MacDowell,Wim Wenders
3394,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,en,Columbia Pictures Corporation,GB,5000000,118.0,3.302007299270073,Harrison Ford,Barbara Bach,Guy Hamilton
3395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,en,,US,0,93.0,2.298611111111111,Dwayne Hickman,Annette Funicello,William Asher
3396,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,JVC Entertainment Networks,JP,2800000,113.0,3.8987341772151898,Masatoshi Nagase,Youki Kudoh,Jim Jarmusch
3397,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,en,Unidis,FR,0,120.0,3.5377358490566038,Cyril Cusack,Rosanna Fratello,Giuliano Montaldo
